participant_id,version,summary_ko
participant_1218_2,v3,"첫 단계에서는 매우 낮은 생체 반응 속에서 행복 감정이 제시되며 정적이고 흔들림 없는 흐름으로 시작됩니다. 이어지는 단계에서도 충만감이 “만족스러운” 수준에 머물고 지표 변화가 없어 정서·생체 흐름이 고정된 상태로 이어집니다. 마지막 단계에서는 충만감이 “신나는” 수준으로 상승하지만 생체 지표는 그대로 유지되어 감정만 단독으로 확장되는 분리된 흐름이 나타납니다."
participant_1218_2,v4,"정서는 “만족스러운 행복감”에서 “신나는 행복감”으로 상승하지만 스트레스·집중·몰입·이완 등 모든 지표는 매우 낮은 수준에서 변동이 없습니다. 단계 전반에서 생체 반응의 움직임은 거의 없으며 정서적 변화가 생체적 흐름에 반영되지 않습니다. 전체적으로 감정 강도만 증가하고 생체 지표는 정체된 상태로 요약됩니다."
participant_1308,v1,"초기 단계에서는 이완이 매우 낮은 반면 집중과 흥분이 매우 높은 수준을 보이며 “기쁜 행복감”과 생체 반응이 완전히 조화를 이루지 않는 대비가 나타납니다. 중간 단계에서는 충만감이 “기쁜 행복감”으로 상승하지만 흥분은 낮아지고 이완은 크게 증가하여 감정 고양과 생체 반응의 변화 방향이 서로 엇갈리는 양상이 발생합니다. 마지막 단계에서는 충만감이 “신나는 행복감”으로 강화되었음에도 생체 지표가 그대로 유지되어 감정의 확장과 생체 반응의 정체가 함께 나타나는 모순적 흐름이 지속됩니다."
participant_1308,v2,"초기에는 매우 낮은 스트레스 속에서 높은 집중과 강한 흥분이 결합되어 활력 있는 행복감이 안정적으로 시작된 것으로 보입니다. 중간 단계에서는 이완이 높아지고 참여도가 증가해 감정적 활력과 생체적 안정이 함께 강화되는 긍정적 흐름이 나타납니다. 마지막 단계에서는 높은 몰입과 안정된 지표가 유지되며 행복감이 자연스럽게 확장된 균형 있는 상태로 해석됩니다."
participant_1308,v3,"첫 단계에서는 높은 집중과 강한 각성이 결합된 각성 기반의 행복 흐름으로 출발합니다. 이어지는 단계에서는 충만감이 “기쁜” 수준으로 상승하며 이완이 크게 증가하고 흥분은 다소 완화되어 생체적 조정 흐름이 나타납니다. 마지막 단계에서는 충만감이 “신나는” 상태로 확장되며 생체 지표는 안정적으로 유지되어 감정적 상승과 생체적 고정이 함께 형성되는 흐름을 보입니다."
participant_1308,v4,"정서는 “기쁜 행복감”에서 “신나는 행복감”으로 상승하며 스트레스는 매우 낮음에서 낮음으로 조정됩니다. 집중과 흥분은 매우 높은 수준을 유지하고, 이완은 매우 낮음에서 높음으로 크게 증가합니다. 전체적으로 높은 몰입과 상승된 안정 속에서 행복감이 강화되는 상태로 요약됩니다."
participant_김성윤,v1,"초기 단계에서는 매우 높은 흥미와 높은 집중 속에서 “만족스러운 행복감”이 나타나지만 이완이 극도로 낮아 감정적 안정과 생체 반응이 완전히 일치하지 않는 대비가 드러납니다. 이후 단계에서도 충만감은 동일하게 유지되지만 생체 지표는 거의 변하지 않아 정서적 편안함이 생체적 흐름에 충분히 반영되지 않습니다. 마지막 단계에서는 충만감이 “가슴까지 차오르는 기쁜 행복감”으로 상승했음에도 흥미는 감소하고 이완은 매우 높아져 감정적 상승과 생체 반응 변화의 방향성이 서로 다르게 움직이는 모순적 흐름이 나타납니다."
participant_김성윤,v2,"초기 단계에서는 매우 낮은 스트레스와 높은 흥미·집중이 결합되어 부담 없는 밝은 행복감이 형성된 것으로 보입니다. 중간 단계에서도 지표가 흔들리지 않아 안정감과 편안함이 유지된 긍정적 흐름이 지속됩니다. 마지막 단계에서는 이완이 매우 높은 수준으로 상승하고 충만감이 확대되어 정서적 안정과 생체적 여유가 함께 강화된 긍정적 상태로 해석됩니다."
participant_김성윤,v3,"첫 단계에서는 낮은 이완과 높은 집중·흥미가 결합된 각성 기반의 행복 흐름으로 시작됩니다. 이어지는 단계에서는 충만감이 “만족스러운” 수준으로 유지되며 생체 지표가 그대로 유지되어 정적인 반응 흐름이 이어집니다. 마지막 단계에서는 충만감이 “가슴까지 차오르는” 정도로 상승하며 이완이 크게 증가하고 흥분은 높음 수준을 유지해 감정적 확장과 생체적 안정이 함께 진행되는 흐름으로 전개됩니다."
participant_김성윤,v4,"정서는 “만족스러운 행복감”에서 “가슴까지 차오르는 기쁜 행복감”으로 상승하며 스트레스는 매우 낮음에서 낮음으로 변합니다. 집중은 높은 수준을 유지하고, 이완은 매우 낮음에서 매우 높음으로 크게 증가합니다. 전체적으로 초기의 고흥미 기반 행복감이 안정과 확장 흐름으로 전환되는 상태로 요약됩니다."
participant_우지호,v1,"초기 단계에서는 “절망적인 슬픔”이 제시되지만 스트레스는 매우 낮고 이완은 극도로 낮은 반면 흥미와 집중은 매우 높은 수준으로 감정적 무거움과 생체 반응이 크게 엇갈립니다. 중간 단계에서도 동일한 지표가 유지되어 강렬한 슬픔이 생체 반응으로 거의 전환되지 않는 불일치가 지속됩니다. 마지막 단계에서는 스트레스가 보통 이상으로 크게 상승하고 흥미는 감소했음에도 충만감은 동일하게 유지되어 감정 강도와 생체적 변화의 방향성이 어긋나는 모순적 흐름이 나타납니다."
participant_우지호,v2,"초기에는 매우 낮은 스트레스 속에서도 높은 집중과 흥미가 유지되어 슬픔이 존재함에도 심리적 기반은 안정적으로 유지된 것으로 보입니다. 중간 단계에서도 지표가 그대로 유지되어 정서적 무거움이 생체적 부담으로 확장되지 않는 균형이 이어집니다. 마지막 단계에서는 스트레스가 상승하지만 집중과 참여도는 높은 수준을 유지하여 감정적 어려움 속에서도 일정한 안정성과 회복 가능성이 보입니다."
participant_우지호,v3,"첫 단계에서는 높은 흥미와 집중, 매우 낮은 이완이 결합된 각성 기반의 슬픔 흐름으로 시작됩니다. 이어지는 중간 단계에서는 충만감이 “절망적인” 수준으로 유지되며 생체 지표가 거의 변하지 않아 정적인 반응 구조가 지속됩니다. 마지막 단계에서는 스트레스가 보통 이상으로 상승하고 이완은 낮은 수준으로 증가하며 흥미는 감소해 감정적 고조와 생체적 조정이 동시에 나타나는 전환 흐름을 보입니다."
participant_우지호,v4,"정서는 전 과정에서 “절망적인 슬픔”으로 유지되며 스트레스는 매우 낮음에서 보통~높음 수준으로 상승합니다. 집중은 매우 높음에서 높음으로 조정되고, 이완은 매우 낮음에서 낮음으로 상승합니다. 전체적으로 강렬한 슬픔이 지속되는 가운데 생체 지표는 단계별로 서로 다른 방향으로 변동하는 복합적 상태로 요약됩니다."
participant_조소린,v1,"초기 단계에서는 “걱정되는 슬픔”이 나타나지만 모든 생체 지표가 매우 낮아 감정적 표현과 생체 반응이 거의 연결되지 않는 명확한 불일치가 드러납니다. 중간 단계에서도 동일한 지표가 반복되어 감정의 존재가 생체적 반응으로 전혀 투영되지 않는 불균형이 유지됩니다. 마지막 단계에서는 충만감이 “절망적인 슬픔”으로 극대화되었음에도 생체 지표는 변동 없이 매우 낮은 수준에 머물러 정서적 고조와 생체적 무반응이라는 대비가 더욱 극명해집니다."
participant_조소린,v2,"초기에는 슬픔이 존재하더라도 모든 지표가 매우 낮아 과도한 긴장이나 부담 없이 안정된 생체 상태가 유지된 것으로 해석됩니다. 중간 단계에서도 이러한 안정이 유지되어 감정적 불편함이 생체적 스트레스로 이어지지 않는 긍정적 구조가 나타납니다. 마지막 단계에서도 생체 지표는 흔들리지 않아 강한 슬픔 속에서도 내적 안정 기반이 유지되는 것으로 판단됩니다."
participant_조소린,v3,"첫 단계에서는 매우 낮은 생체 반응 속에서 “걱정되는 슬픔”이 제시되어 정적이고 변화가 없는 흐름으로 시작됩니다. 이어지는 단계에서도 충만감이 동일하게 유지되고 지표 변화가 없어 정서·생체 흐름이 고정된 상태로 이어집니다. 마지막 단계에서는 충만감이 “절망적인” 수준으로 급격히 상승하지만 생체 반응은 동일하게 유지되어 감정만 독립적으로 강화되는 흐름이 나타납니다."
participant_조소린,v4,"정서는 “걱정되는 슬픔”에서 “절망적인 슬픔”으로 변화하지만 스트레스, 집중, 이완, 흥분 등 모든 지표는 매우 낮은 수준에서 움직임이 없습니다. 단계별 변화는 감정 강도에만 존재하며 생체 지표는 정적으로 유지됩니다. 전체적으로 감정적 고조와 생체적 정체가 공존하는 상태로 요약됩니다."
participant_1_4,v1,"초기 단계에서는 “깜짝 놀란 놀람”이 제시되지만 모든 생체 지표가 매우 낮아 정서적 놀람과 생체 반응이 거의 연결되지 않는 뚜렷한 불일치가 나타납니다. 중간 단계에서도 충만감은 상승했음에도 생체 지표는 동일하여 감정 변화가 생체적 흐름으로 전혀 반영되지 않는 모순적 구조가 유지됩니다. 마지막 단계에서는 “충격적인 놀람”으로 감정 강도가 극대화되지만 생체 반응은 여전히 매우 낮아 감정적 고조와 생체적 무반응이 극명하게 대비됩니다."
participant_1_4,v2,"초기에는 놀람이 존재하더라도 모든 지표가 매우 낮아 생체적 부담 없이 안정적인 상태가 유지된 것으로 보입니다. 중간 단계에서도 생체 지표의 흔들림이 없어 정서적 변화가 긴장으로 이어지지 않는 긍정적 평온이 지속됩니다. 마지막 단계에서도 충격적인 놀람이 나타났음에도 지표는 안정적으로 유지되어 감정적 동요 속에서도 내적 균형이 보존된 상태로 해석됩니다."
participant_1_4,v3,"첫 단계에서는 매우 낮은 생체 반응 속에 놀람 정서가 제시되며 정적이고 움직임이 없는 흐름으로 시작됩니다. 이어지는 단계에서는 충만감이 “깜짝 놀란” 수준으로 강화되지만 지표는 변하지 않아 정서·생체 흐름이 고정된 구조를 유지합니다. 마지막 단계에서는 충만감이 “충격적인” 단계로 상승하나 생체 반응은 그대로 정체되어 감정만 독립적으로 커지는 흐름이 발생합니다."
participant_1_4,v4,"정서는 “깜짝 놀란 놀람”에서 “충격적인 놀람”으로 상승하지만 스트레스·집중·이완·흥분 등 모든 지표는 매우 낮은 수준에서 변화가 없습니다. 전체 과정에서 생체적 변화는 거의 없는 정적 상태입니다. 결과적으로 감정 강도만 증가하고 생체 반응은 정체된 상태로 요약됩니다."
participant_1_5,v1,"초기 단계에서는 “기쁜 행복감”이 나타나지만 스트레스와 이완은 매우 낮은 반면 흥미와 집중은 매우 높은 수준을 보여 감정적 밝음과 생체 반응이 완전히 일치하지 않는 대비가 나타납니다. 중간 단계에서도 충만감이 동일하게 유지되지만 지표가 변화하지 않아 감정이 생체 흐름으로 충분히 반영되지 않는 불균형 구조가 지속됩니다. 마지막 단계에서는 충만감이 “허리까지 차오르는 편안한 행복감”으로 조정되지만 이완은 매우 높게 증가하고 흥미는 크게 낮아져 감정 변화와 생체 반응의 조정 방향이 서로 다른 흐름으로 나타납니다."
participant_1_5,v2,"초기에는 매우 낮은 스트레스 속에서 높은 집중과 흥미가 유지되어 밝고 활력 있는 행복감이 안정적으로 형성된 것으로 보입니다. 중간 단계에서도 지표가 변하지 않아 긍정적 정서가 생체적으로도 균형 있게 유지됩니다. 마지막 단계에서는 이완이 크게 상승하고 집중도 매우 높은 수준을 지속해 정서적 안정과 생체적 여유가 함께 강화된 긍정적 상태가 확인됩니다."
participant_1_5,v3,"첫 단계에서는 높은 집중과 강한 각성이 결합된 활력 기반의 행복 흐름으로 시작됩니다. 이어지는 단계에서는 충만감이 “기쁜” 수준으로 유지되며 생체 지표가 그대로 유지되어 정적인 흐름이 이어집니다. 마지막 단계에서는 충만감이 “허리까지 차오르는” 수준으로 변화하고 이완이 매우 높은 수준으로 상승하며 흥미는 감소해 정서적 완화와 생체적 안정이 동시에 이루어지는 전환 흐름이 나타납니다."
participant_1_5,v4,"정서는 “기쁜 행복감”에서 “허리까지 차오르는 편안한 행복감”으로 변화하며 스트레스는 매우 낮음에서 낮음으로 완만하게 상승합니다. 집중은 매우 높은 수준을 유지하고, 이완은 매우 낮음에서 매우 높음으로 크게 증가합니다. 전체적으로 높은 몰입 기반의 행복감이 안정과 여유의 방향으로 조정되는 형태로 요약됩니다."
